['да', 1311]
['сорагъыз', 1]
['унанай90', 1]
['ий', 1]
['къушлары', 1]
['терезелери', 1]
['сююндюрмей', 1]
['толкъунлагъа', 1]
['юхлайгъанда', 1]
['чачаланып', 1]
['орунгъа', 1]
['сыймайлы', 1]
['сал-лангъан', 1]
['тюслерде', 1]
['къувлуй', 1]
['гёрюнюшню', 1]
['аявлап', 1]
['чачланы', 1]
['башлыгъыны', 1]
['элекге', 1]
['жыйышдырма', 1]
['сибирме', 1]
['нетединг', 1]
['ишле-рингни', 1]
['къызгъангъан', 1]
['къатыны91', 1]
['оьч', 1]
['алыву', 1]
['башлыкентде', 1]
['ту-рагъанда', 1]
['оьгюзлери', 1]
['тюбеги', 1]
['балтасы', 1]
['къычырагъанын', 1]
['эши-те', 1]
['титирев', 1]
['ат-ныкилер', 1]
['башлыкентли', 1]
['чёгюп', 1]
['рагьмулу', 1]
['тёкме', 1]
['пай-дасыз', 1]
['темири', 1]
['кёкюрегинден', 1]
['кёплер', 1]
['тёшюнден', 1]
['шавла', 1]
['тюсде-ги', 1]
['къувлуп', 1]
['гьакъылдан', 1]
['тайышма', 1]
['ажжалдан', 1]
['къайта-райым', 1]
['ушатгъан', 1]
['ненг', 1]
['ялчыгъа', 1]
['байлыкъ', 1]
['къарагъанча', 1]
['эргишилик', 1]
['экен92', 1]
['авгъа', 1]
['салмагъайысан', 1]
['салсам', 1]
['пышыллап', 1]
['сёнюп', 1]
['гьакеннезни', 1]
['къара-са', 1]
['биши-рип', 1]
['къачмакъда', 1]
['авдан', 1]
['къырдагъы', 1]
['къардагъы', 1]
['тё-рюнде', 1]
['орам', 1]
['аста-ракъ', 1]
['айтгъанымны', 1]
['турмадынг', 1]
['салмагъан', 1]
['артыбы-здан', 1]
['йиберейим', 1]
['терезелеге', 1]
['челтирлер', 1]
['салдырайыкъ', 1]
['къылычтёшге', 1]
['итинг', 1]
['челтирлеринг', 1]
['тёнгекге', 1]
['ми-нип', 1]
['ятгъандыр', 1]
['янчмагъа', 1]
['тёшю', 1]
['ямучуну', 1]
['ба-ягъы', 1]
['шёшге', 1]
['чанчыла', 1]
['башдагъы', 1]
['гёзлеп', 1]
['ярадан', 1]
['къандан', 1]
['гьей-лер', 1]
['анакъдан', 1]
['ги-рип', 1]
['шайтандан', 1]
['сакълайгъаны', 1]
['артым', 1]
['къылычтёшден', 1]
['таныйлар', 1]
['паравулданмы', 1]
['дёргелиденми', 1]
['ур-лагъан', 1]
['къайтгъангъа', 1]
['къалалар97', 1]
['сув-анасы', 1]
['оьгюзю', 1]
['чалкъыллавун', 1]
['киринеген', 1]
['бура', 1]
['ал-дындагъы', 1]
['къалгъанны', 1]
['къамашдырардай', 1]
['чачлы', 1]
['аявлап-асырап', 1]
['тарама', 1]
['уьйленмеген', 1]
['сува-насы', 1]
['къучакълавундан', 1]
['сыргъалакъ', 1]
['инкар', 1]
['батылтажакъ', 1]
['гелешмишине', 1]
['билмес', 1]
['токътар', 1]
['гетмейли', 1]
['янгурлар', 1]
['явуп', 1]
['башлы-кентде', 1]
['ташый', 1]
['имам-бармагъын', 1]
['оьлмеклигине', 1]
['англатма', 1]
['ярай102', 1]
['ёлугъув', 1]
['башлайгъанымны', 1]
['сюлдюрюн', 1]
['тюбегимни', 1]
['миндим', 1]
['тастумалны', 1]
['бишлакъ', 1]
['чай-нап', 1]
['тюкюрюп', 1]
['ташлады', 1]
['кишнеген', 1]
['къакълыгъып', 1]
['къоркъутмакъ', 1]
['турмасман', 1]
['акъырыв', 1]
['къычырыв', 1]
['чыкъда', 1]
['чыр-чырындан', 1]
['сёзлер', 1]
['къычырды', 1]
['къалынлыкъгъа', 1]
['сюйдюм', 1]
['танышым', 1]
['ошайгъанлар', 1]
['тюклюлер', 1]
['къаралар', 1]
['тюклерден', 1]
['къаркъарасында', 1]
['бутлары', 1]
['бетлери', 1]
['адамныкилер', 1]
['атгъанда', 1]
['патранларым', 1]
['атышып', 1]
['би-рерлеп', 1]
['башлады103', 1]
['яй', 1]
['къараагъачгъа', 1]
['хапма', 1]
['тилде', 1]
['бё-люше', 1]
['бошгъапгъа', 1]
['акъырывуна', 1]
['гюйген', 1]
['юнню', 1]
['ийиси', 1]
['ийисин', 1]
['къардашы', 1]
['гетелер111', 1]
['ер-анасы', 1]
['бакъган', 1]
['па-пахи', 1]
['башиндан', 1]
['аякълари', 1]
['битев', 1]
['керпучлар', 1]
['абатлары', 1]
['башлида', 1]
['акътерекде', 1]
['уллулар', 1]
['яхшылашса', 1]
['берекетли', 1]
['токълукъ', 1]
['бола124', 1]
['чирхалигъинда', 1]
['этегенде', 1]
['арида', 1]
['къулагъина', 1]
['тергевлю', 1]
['шипликъ', 1]
['асип', 1]
['тынглай', 1]
['билмай', 1]
['турман', 1]
['эшитилаган', 1]
['балтасин', 1]
['белина', 1]
['хинжалин', 1]
['тагъип', 1]
['юруп', 1]
['барсин', 1]
['горунмай', 1]
['исбаи', 1]
['устундан', 1]
['устундаги', 1]
['бутакъдан', 1]
['вайкьут-майкьут', 1]
['ге-лип', 1]
['бойлап', 1]
['бакса', 1]
['гозуна', 1]
['бийикдаги', 1]
['бутагъина', 1]
['байланип', 1]
['товен', 1]
['багьип', 1]
['саллан-ган', 1]
['тусда', 1]
['къозлага', 1]
['ушейген', 1]
['аламатди', 1]
['сойлейген', 1]
['тар-тинма', 1]
['тартинса', 1]
['орленип', 1]
['минчакьлар', 1]
['этилганни', 1]
['минчакьлани', 1]
['элтеген', 1]
['торвасина', 1]
['телтуруп', 1]
['уюна', 1]
['онгарила', 1]
['ягъага', 1]
['ичмага', 1]
['токътаганда', 1]
['айланасинда', 1]
['басилгандай', 1]
['гьис', 1]
['зат-дигъа', 1]
['битгинча', 1]
['юруйган', 1]
['янга', 1]
['яйилип', 1]
['бараганни', 1]
['тошегинда', 1]
['оджакъни', 1]
['шарух-шурух', 1]
['гозлерин', 1]
['ачип', 1]
['азнавур', 1]
['эрутуруп', 1]
['рагьимни', 1]
['туклари', 1]
['кьур-кьмакъликъдан', 1]
['готерила', 1]
['ёкь', 1]
['торвада', 1]
['суткъатунну-ку', 1]
['вайкъут', 1]
['минчагъин', 1]
['алмага', 1]
['билмасин', 1]
['ила', 1]
['анасина', 1]
['къишгъираганда', 1]
['вайкъут-майкъут', 1]
['анасини', 1]
['болган125', 1]
['тунгулукъдан', 1]
['тушган', 1]
['агъачга', 1]
['те-рек', 1]
['балаларина', 1]
['шулей', 1]
['сойлей', 1]
['ворегиз', 1]
['къуркъмай', 1]
['туругуз', 1]
['ювукъдаги', 1]
['къатуну', 1]
['таважакъ', 1]
['шолага', 1]
['дахнисина', 1]
['тушарман', 1]
['ашайганда', 1]
['оп-ке-бавурун', 1]
['сизга', 1]
['гелирман', 1]
['эшитгандокъ', 1]
['аначи', 1]
['арва-ни', 1]
['алди', 1]
['агьматлага', 1]
['юруй', 1]
['толмеген', 1]
['горген-де', 1]
['эркекге', 1]
['бермедими', 1]
['толтурма-динг', 1]
['башим', 1]
['аврутайди', 1]
['къалдим', 1]
['къатунлар', 1]
['вуя', 1]
['тулгъакъни', 1]
['улешему', 1]
['болдукъ', 1]
['эллеге', 1]
['агьматни', 1]
['чигъарма', 1]
['айланса', 1]
['отбашни', 1]
['ярум', 1]
['асилган', 1]
['дахни', 1]
['отга', 1]
['къаплай', 1]
['уйден', 1]
['суюна126', 1]
['элли', 1]
['къарачёплер', 1]
['ма-хиден', 1]
['хамхартилени', 1]
['эмчеклери', 1]
['ул-лу-уллу', 1]
['саллангъан', 1]
['биревюсюн', 1]
['инбашындан', 1]
['атгъан', 1]
['тербенме', 1]
['тигилген', 1]
['битеген', 1]
['гёргенингни', 1]
['барывунда', 1]
['ажийге', 1]
['гёрге-нин', 1]
['беге-тип', 1]
['къапуланы', 1]
['абза-рда', 1]
['мююш-къувушгъа', 1]
['абзардан', 1]
['акъыра', 1]
['нет-динг', 1]
['къутуларман', 1]
['эсинге', 1]
['гелеми', 1]
['шагьалай', 1]
['тухумундагъылар', 1]
['бугленде', 1]
['барлар', 1]
['шола-ны', 1]
['къойгъан-лар', 1]
['юртдагъыланы', 1]
['тах', 1]
['инаналар', 1]
['уллулар128', 1]
['къазанышны', 1]
['эменчиклерде', 1]
['байталланы', 1]
['гьайдагъанда', 1]
['пайдасыз', 1]
['къалыкъ', 1]
['гьайдайлар', 1]
['ал-баслыны', 1]
['табиъ', 1]
['урласа', 1]
['берир-мен', 1]
['чач', 1]
['яшырылгъан', 1]
['алмагъында', 1]
['гьаким', 1]
['ал-баслылар', 1]
['вёв-в', 1]
['вёв-в-в', 1]
['улуса', 1]
['би-зин', 1]
['аталарыбызны', 1]
['болгъан129', 1]
['куй', 1]
['эсгигентде', 1]
['яшайган', 1]
['ичинда', 1]
['тереклери', 1]
['бученликълари', 1]
['уюнда', 1]
['юрек', 1]
['уруга', 1]
['туша-тушмай', 1]
['бармага', 1]
['агъаган', 1]
['ташдай', 1]
['къатип', 1]
['элювашга', 1]
['къамчиси', 1]
['елке', 1]
['тукларин', 1]
['готерип', 1]
['уркган', 1]
['инкее-готерила', 1]
['акъ-къатунну', 1]
['опке-бавурун', 1]
['сувга', 1]
['тийди', 1]
['душманни', 1]
['къояманму', 1]
['тувегин', 1]
['гозлеп', 1]
['гуллени', 1]
['къайтарип', 1]
['къалавзарга', 1]
['бугундан', 1]
['орманингни', 1]
['къанлиси', 1]
['къавирга', 1]
['гирарсан', 1]
['орманиндан', 1]
['чикъмага', 1]
['бола131', 1]
['басдырыкъ', 1]
['ятип', 1]
['турайдим', 1]
['гозум', 1]
['къалгъивга', 1]
['догъадан', 1]
['хашар-хушур', 1]
['эшитдим', 1]
['бакъмай', 1]
['тушду', 1]
['тервенме', 1]
['боламусан', 1]
['тушганда', 1]
['чигъарип', 1]
['излап', 1]
['догерек', 1]
['силкиндим', 1]
['йимишакъ', 1]
['тавуп', 1]
['бармагъи', 1]
['адамныки', 1]
['дуньяда', 1]
['къуркъув', 1]
['бармагъин', 1]
['хапдум', 1]
['авзум', 1]
['туклу', 1]
['устум', 1]
['енгил', 1]
['багъаман', 1]
['тарвенме', 1]
['боламанму', 1]
['къавургъаларим', 1]
['синганда', 1]
['гишига', 1]
['гечесинда', 1]
['илажи', 1]
['битипди', 1]
['ятаган', 1]
['тошегини', 1]
['салипди', 1]
['заманинда', 1]
['устуна', 1]
['ятаман', 1]
['салкъин', 1]
['михирни', 1]
['къоюпду', 1]
['къачип', 1]
['гетипди147', 1]
['къатунну', 1]
['къавириндан', 1]
['чигъагъан', 1]
['ге-че', 1]
['экидан', 1]
['зийретлени', 1]
['яниндан', 1]
['чига', 1]
['озу', 1]
['айтгандай', 1]
['узун-узун', 1]
['чавкъ-чавкъ', 1]
['чавкъ', 1]
['горгенде', 1]
['къайтип', 1]
['иллагь', 1]
['отма', 1]
['къантулукъну', 1]
['устундеги', 1]
['пер-деву', 1]
['юкъкъа', 1]
['тика', 1]
['чачилип', 1]
['беликимда', 1]
['къолундагъи', 1]
['таягъи', 1]
['согъараган', 1]
['бели', 1]
['хаварсиздан', 1]
['ачилмайган', 1]
['кобусу', 1]
['буланги', 1]
['къантулукъдан', 1]
['айталар149', 1]
['ахшамлатип', 1]
['копурдан', 1]
['отганда', 1]
['акъираган', 1]
['эшитипди', 1]
['тушуп', 1]
['атиндан', 1]
['бунда', 1]
['арув', 1]
['уланъяш', 1]
['готе-рип', 1]
['атини', 1]
['ашатип-ичирип', 1]
['улли', 1]
['аллагьни', 1]
['гунунда', 1]
['булага', 1]
['хайир', 1]
['яши', 1]
['хам-мат', 1]
['адамлага', 1]
['горун-май', 1]
['муради', 1]
['адамлани', 1]
['къайтармакъ', 1]
['оьзуну', 1]
['копур', 1]
['тупдан', 1]
['алган', 1]
['ессина', 1]
['аридан', 1]
['нетеди', 1]
['къалипди', 1]
['сойлейгенин', 1]
['эшитмай', 1]
['гормей', 1]
['балагьлага', 1]
['чидамлигъи', 1]
['къатунуна', 1]
['къазанга', 1]
['тикасин', 1]
['юдадим', 1]
['ялкъдим', 1]
['хавуп-хавуп', 1]
['юрегимни', 1]
['къатунга', 1]
['хинке', 1]
['артдагъи', 1]
['ичиндан', 1]
['нечикди', 1]
['уллулар150', 1]
['бойдакъ', 1]
['алсын', 1]
['этгенлер', 1]
['уьйлендирип', 1]
['алибекге', 1]
['тапшурса', 1]
['жумалыкъ', 1]
['этегенине', 1]
['тёбеси', 1]
['заманны', 1]
['гелип-гелип', 1]
['ёкъман', 1]
['ишлеринде', 1]
['ала151', 1]
['биринчилей', 1]
['колхозда', 1]
['ишлей', 1]
['тахтемекде', 1]
['ятдым', 1]
['къаравундан', 1]
['уя-нып', 1]
['зухда', 1]
['ол-тургъан', 1]
['къулакълы', 1]
['папах', 1]
['гёммек', 1]
['гир-динг', 1]
['сорайман', 1]
['чюйлеген', 1]
['бегетген', 1]
['чюйленген', 1]
['сюйкеле', 1]
['иржаягъан', 1]
['терезеге', 1]
['юхлатдым', 1]
['тахтамекден', 1]
['тюшмеге', 1]
['аргъанны', 1]
['хо-хол', 1]
['этик', 1]
['урушаман', 1]
['уятажакъсан', 1]
