['сай', 989]
['някъбала', 1]
['хьунрира124', 1]
['гьуб-хьунул', 1]
['мискинбигьубли', 1]
['илттеела', 1]
['гьублицци', 1]
['ккашили', 1]
['дубкiанти', 1]
['хiядигьишану', 1]
['гiирикъибил', 1]
['витаибли', 1]
['дублерти', 1]
['кадичибти', 1]
['хъалиакквар', 1]
['лидли', 1]
['дуибли', 1]
['гьямдикiули', 1]
['кадиццулли', 1]
['ассара', 1]
['бикулли', 1]
['ишттачиб', 1]
['иссанти', 1]
['либра', 1]
['белгьишав', 1]
['юхса', 1]
['ишвай', 1]
['биччив', 1]
['хургьацци', 1]
['хургьали', 1]
['гъямли', 1]
['чедухъи', 1]
['бикъа', 1]
['хургьачи', 1]
['гъамигьубли', 1]
['вагьили', 1]
['гъямидикiули', 1]
['чиблалис', 1]
['бигьваб', 1]
['ариркьвяй', 1]
['баркьатте', 1]
['ихвай', 1]
['бичибра', 1]
['дургьибли', 1]
['сукъур', 1]
['варкьла', 1]
['луккав', 1]
['сакъис', 1]
['садукъара', 1]
['ратхiяйурикква', 1]
['чiуал', 1]
['бахiри', 1]
['дичибла', 1]
['гъямдикiули', 1]
['хiяккара', 1]
['кьасу', 1]
['вирхули', 1]
['бигьвалли', 1]
['ламусра', 1]
['диур', 1]
['дикъая', 1]
['хiушацци', 1]
['гъайли', 1]
['гъайикiвнилицциб', 1]
['либаккалли', 1]
['бухъина', 1]
['тiирхьали', 1]
['пяхъикiвара', 1]
['вахiишибли', 1]
['кадичиб', 1]
['духiнадухъуй', 1]
['унццала', 1]
['кайццули', 1]
['муцалличи', 1]
['тахiдухъуй', 1]
['тiирхьа', 1]
['муцалла', 1]
['бахъличи', 1]
['аччибли', 1]
['муцалличир', 1]
['бургiабли', 1]
['ассибли', 1]
['ассибра', 1]
['айссули', 1]
['хiиратiая', 1]
['дяхъил', 1]
['тидкье', 1]
['аквалли', 1]
['атхiяссибли', 1]
['ариркьвяйсай', 1]
['ватла', 1]
['акквати', 1]
['рирххiерирхуси36', 1]
['ванзаличир', 1]
['гiалар', 1]
['са-рицун', 1]
['хiерриэс', 1]
['аллагьличи', 1]
['дугьаризурли', 1]
['ти-ладибарили', 1]
['мицiирти', 1]
['дархьахъес', 1]
['адамлара', 1]
['чiичiара', 1]
['хъалибаргли-зив', 1]
['гiагiнисил', 1]
['мушул-бяхiили', 1]
['кабизхъес', 1]
['чедирикили', 1]
['илхiейчибад', 1]
['барс-бариб', 1]
['аллагьлизи', 1]
['гьалаблагъуна', 1]
['гьакiлизиб', 1]
['хъалибарг-лизив', 1]
['вирусил', 1]
['адамгiебли', 1]
['къуйрукълизибад', 1]
['гули', 1]
['къапланна', 1]
['ял-кьамалис', 1]
['хiяйнаэсил', 1]
['гiямултачивли', 1]
['цiакьли-чивли', 1]
['или93', 1]
['ухънара', 1]
['къапирагъла', 1]
['гiяйирлике', 1]
['гьалмагь-дерхiелизевад', 1]
['хъяша', 1]
['бурцисра', 1]
['чарубле', 1]
['абикьурле', 1]
['дублев', 1]
['калъо', 1]
['гьалмагъ-дерхiелике', 1]
['кайибил', 1]
['гiяйиркьяна-личу', 1]
['гьесте', 1]
['гiемрула', 1]
['амарсар', 1]
['саламличал', 1]
['кецубле', 1]
['берцiаго', 1]
['укiуле', 1]
['гiйиркьяна-дерхiели', 1]
['галгила', 1]
['кьяйке', 1]
['гiеббиибил', 1]
['бяхiяхъ-лизебад', 1]
['башахъуле', 1]
['цiаликеб', 1]
['берцiибил', 1]
['валхуле', 1]
['гiярбукьо', 1]
['бяхiяхъ', 1]
['берко', 1]
['таманбубхiеле', 1]
['цугдугелиан', 1]
['гiяйиркьяназе-ра', 1]
['вашиго', 1]
['дусагьес', 1]
['кадилхьену', 1]
['парагъатубле', 1]
['гiяйиркьянара', 1]
['варгьилизе', 1]
['ергурле', 1]
['кайгього', 1]
['вацiализевад', 1]
['чархiевхъунил', 1]
['вяхiкьали-кера', 1]
['пикриукiуле', 1]
['бемцiурле', 1]
['че', 1]
['уруяра', 1]
['ухънаке', 1]
['андализебад', 1]
['дурабикибил', 1]
['мукекира', 1]
['гонзализе', 1]
['уба-турле', 1]
['усуле', 1]
['ахiинил', 1]
['сикiайзевад', 1]
['урухубил', 1]
['галгилике', 1]
['ахъуикиле', 1]
['сикiайс', 1]
['ибубле', 1]
['мукекилике', 1]
['бусуй', 1]
['вайте', 1]
['абизурле', 1]
['гiяйиркьянала', 1]
['варгьилике', 1]
['бетухъунил', 1]
['варгьила', 1]
['удивра', 1]
['челра', 1]
['хiергиле', 1]
['цiумбукiуле', 1]
['гьарахъбикибил', 1]
['вацiализевиланил', 1]
['савладуге', 1]
['чарухъунил', 1]
['кибиани', 1]
['бубхiеле', 1]
['гьалмагъ-дерхiели', 1]
['къял', 1]
['даргибте', 1]
['букьунхiеле', 1]
['гiяйиркьянабе', 1]
['гьарахъле', 1]
['декiарле', 1]
['ахiинте', 1]
['шурмазерте', 1]
['бялгiяликера', 1]
['декъоликера', 1]
['бисаликера', 1]
['баргь-бизурте', 1]
['бубле', 1]
['дусла', 1]
['ту-пангли', 1]
['бяхъибил', 1]
['ажа', 1]
['изайни', 1]
['вяхъиле', 1]
['ебкiи-бил', 1]
['сай119', 1]
['ди-гичебти', 1]
['духути', 1]
['шанти-ургаб', 1]
['ухънаваибси', 1]
['ду-деш', 1]
['авцiаиубли-хiейубли', 1]
['уршбани', 1]
['бутiили', 1]
['гъай-мезлизи', 1]
['левхiелла', 1]
['дяхiилизир', 1]
['юртлизирад', 1]
['дубуртазидяхi', 1]
['узбала', 1]
['хъулки', 1]
['дуци-ли', 1]
['ахирр', 1]
['гiеваили', 1]
['хiушачивад', 1]
['аркьулра', 1]
['аркьусири', 1]
['ахiенрав', 1]
['ча-рухъен', 1]
['гьимукiеси', 1]
['хiебарра', 1]
['чархiелхъас', 1]
['ашкарси', 1]
['тилади-икiнилис', 1]
['дигусигъуна', 1]
['секiа', 1]
['ур-гавси', 1]
['игъбарла', 1]
['дубуртала', 1]
['хъумала', 1]
['ургавси', 1]
['илалара', 1]
['бартаахъурли', 1]
['тиладибикiули', 1]
['узисра', 1]
['бедахъес', 1]
['виштiасилизи', 1]
['цараванси', 1]
['ха-ласи', 1]
['мицiирхiелигъунти', 1]
['узбас', 1]
['цабалгундеш', 1]
['унрубала', 1]
['гъамтала', 1]
['арякьунти', 1]
['сай120', 1]
['лябхъула', 1]
['микiхiила', 1]
['махьиле', 1]
['буибил', 1]
['заманали', 1]
['кабикибил', 1]
['микiхiен', 1]
['лябхъурте', 1]
['мулкла', 1]
['хъумакерте', 1]
['аршила', 1]
['хiянки', 1]
['ляркьухiе', 1]
['мама-ликевил', 1]
['хъумартурле', 1]
['берхiехъ', 1]
['кьая', 1]
['гьаникибхiе', 1]
['адамра', 1]
['амарсарра', 1]
['кавкес', 1]
['гiярбакьо', 1]
['абаиле', 1]
['хiербукiалле', 1]
['гiяжаибте', 1]
['хiяз-хiуз', 1]
['даргиле', 1]
['мерлер', 1]
['адикьурте', 1]
['цiаме', 1]
['мява', 1]
['дулхъра', 1]
['дулхъуле', 1]
['хъатлизе', 1]
['хъатра', 1]
['дукiуле', 1]
['бехiцiурела', 1]
['цiур', 1]
['къяла', 1]
['гьаникиб', 1]
['ада-абани', 1]
['мяхiкамле', 1]
['бугiемилике', 1]
['игьо', 1]
['мявала', 1]
['цу-гдайлев', 1]
['кеиле', 1]
['къалабагъабикибте', 1]
['абани', 1]
['къалабагъале', 1]
['бехiцiурера', 1]
['бакъукъра', 1]
['чар-рухъо', 1]
['хiярилике', 1]
['кадихьиле', 1]
['дерхiелис', 1]
['кади-ибте', 1]
['кiундацiиле', 1]
['детахъибте', 1]
['сикiулта', 1]
['ракiайке', 1]
['кабииле', 1]
['ихiибил', 1]
['някъе', 1]
['касиле', 1]
['чаррухъунил', 1]
['сари122', 1]
['хiурхъила', 1]
['дублар', 1]
['дирихьлизибад', 1]
['дакiубиубси', 1]
['къаралдигъуна', 1]
['датаибти', 1]
['рагьарриубли', 1]
['шаладеш', 1]
['шалабикiулри', 1]
['азайнир', 1]
['зури', 1]
['илмадан', 1]
['ретахъили', 1]
['сунечивра', 1]
['кабикибси', 1]
['царал', 1]
['убяхъибси', 1]
['чiякьярбухъи', 1]
['пiякьбиклизирад', 1]
['шаларикiуси', 1]
['тiяхiрухъи', 1]
['реткахъили', 1]
['кiуни-хьунуй', 1]
['уббатурли', 1]
['мадрасализив', 1]
['учiуси', 1]
['ца-ралтира', 1]
['хiеррирули', 1]
['бел-кунси', 1]
['дайлабад', 1]
['пiякьбикибси', 1]
['пiякьбик', 1]
['дакiубиубсири', 1]
['бебкiибхiели', 1]
['анцiбукьличил', 1]
['бархбасахъи', 1]
['гьарахълабад', 1]
['кабухибсири', 1]
['улкьайтау', 1]
['кабихьибсири', 1]
['хiянчилизибад', 1]
['акьуси', 1]
['кабираб', 1]
['ихъаб', 1]
['жавабличи', 1]
['унрази', 1]
['кьявга', 1]
['дакiес', 1]
['ил-хiели', 1]
['хiяжатхiебиркургу', 1]
['анцiбукьуни', 1]
['уршбачил', 1]
['излума', 1]
['уцибси', 1]
['чебдукар-бирхiули', 1]
['цiуръачиб', 1]
['къугънабиркь-ни', 1]
['чебдукарбирхiни', 1]
['уршбази', 1]
['даим', 1]
['децiмайгахъидая', 1]
['цiуръалис', 1]
['дукармархiудая', 1]
['зягiипсиличир', 1]
['хiерлил', 1]
['бе-лики', 1]
['дебкiиша', 1]
['узикьар', 1]
['тухум', 1]
['даимбирусили', 1]
['калес', 1]
['бетра', 1]
['бетаур', 1]
['тухумлизивад', 1]
['верцили', 1]
['урши-цун123', 1]
['кiунела-хьунул', 1]
['дузанивад', 1]
['чарулхъуй', 1]
['пулен', 1]
['ахъиле', 1]
['бартле', 1]
['шурмазерад', 1]
['райла', 1]
['ахъула', 1]
['гьарракiахъиле', 1]
['шилизеб', 1]
['кигьри', 1]
['хъарбаркьи-ле', 1]
['…гьичiинайзе', 1]
['чiиринай', 1]
['чiиркарукiулере', 1]
['анасхарли', 1]
['канасхар', 1]
['какьурлере', 1]
['вяхъилере', 1]
['хъяни', 1]
['кавшилере', 1]
['тiутiила', 1]
['тiулбе', 1]
['дибхiя', 1]
['архiяла', 1]
['чурме', 1]
['дерда', 1]
['тiутiи-махiярла', 1]
['иркъме', 1]
['дишхъя', 1]
['а…', 1]
['агьурил', 1]
['анцiбукьли-кела', 1]
['буриле', 1]
['буриле-хiебуриле', 1]
['лебалле', 1]
['тавхъулибил', 1]
['чiярбяхъиле', 1]
['бартлерте', 1]
['шурмазер', 1]
['кераи-билгъуна', 1]
['зурба', 1]
['кьаркьа', 1]
['цайбекiил', 1]
['бекiликерад', 1]
['кьячiа', 1]
['кьяшмаке', 1]
['кадаиле', 1]
['кiапiруцибте', 1]
['хiинтiена', 1]
['гъизла', 1]
['дурарухъо', 1]
['уркiбухъунте', 1]
['бегiтера', 1]
['шантера', 1]
['хiурцiлабизахъурле', 1]
['шили-зерад', 1]
['катхiелрикиле', 1]
['буциле', 1]
['чiярли', 1]
['къадара', 1]
['дучiахъуле', 1]
['руибил', 1]
['кiуне', 1]
['букiуте', 1]
['киуте', 1]
['кихiедиуте', 1]
['хола', 1]
['бурни', 1]
['хiисабле', 1]
['баракатла', 1]
['буруй', 1]
['дурарухъунте', 1]
['бегiте', 1]
['берхъибте', 1]
['мас-мулкла', 1]
['адамте', 1]
['мусназерад', 1]
['илдила', 1]
['ери-юртлизебад', 1]
['баракат', 1]
['асибил', 1]
['хъалибаргра', 1]
['тухум-кьамра', 1]
['къирбаркьибтеан', 1]
['бебкiиле', 1]
['бетахъибте', 1]
['саби134', 1]
['мяммара', 1]
['кибиргьанра', 1]
['буруле', 1]
['бурар', 1]
['декiте', 1]
['хiянкили', 1]
['узуле', 1]
['хiекьле', 1]
['вам-сурле', 1]
['чарухъо', 1]
['кайгьунил', 1]
['мяммачу', 1]
['башуле', 1]
['гiяхiле', 1]
['инжити-иркьуле', 1]
['декiил', 1]
['шурили', 1]
['увуцибхiелеан', 1]
['биркiанте', 1]
['мяммас', 1]
['шишухъахъес', 1]
['бикiахъуле', 1]
['ахiина', 1]
['чiечiаваркьибдешли', 1]
['гьигь-гьигьра', 1]
['бархле', 1]
['бур-цуле', 1]
['гiендиркуй', 1]
['тахiярлике', 1]
['иркахъуле', 1]
['кибиргьанла', 1]
['жазализевад', 1]
['ерцес', 1]
['кьасбаркьибил', 1]
['бурушле', 1]
['дуригiибил', 1]
['гермукьа', 1]
['губен', 1]
['кебушиле', 1]
['сайанил', 1]
['усес', 1]
['кайгьо', 1]
['кьяртiайзебад', 1]
['дурасибил', 1]
['хинжалра', 1]
