["hic'ile", 5420]
['χota̰bɨ', 1]
['čakrat', 1]
['deficːit', 1]
['kompot', 1]
['sok', 1]
["q'ut'le", 1]
['dučːekdixːaja', 1]
['zaraˤdaʁar', 1]
['ba̰ne', 1]
["aˤdarq'ibze", 1]
['celojze', 1]
['uˤbkːne', 1]
['kosinkːara', 1]
['nusːilira', 1]
['haradurč', 1]
['ʁajalla', 1]
['ištːiknarka', 1]
["č'uraja̰l", 1]
["č'ʷalʔa̰l", 1]
['argra', 1]
["oba̰zat'elʲnojze", 1]
['čarkbaturre', 1]
["učabač'isar", 1]
['sekbiršːe', 1]
['iχtilatra', 1]
["bat'are", 1]
['dučːaramadurχutːa', 1]
['berčːaja', 1]
["sarqbirq'ande", 1]
['χammacːaj', 1]
['čazira', 1]
['durχutːa', 1]
['wozrastu', 1]
['baqle', 1]
['otwetstwennɨj', 1]
['sanqːracːirka', 1]
['awtoritetnojze', 1]
['dilmaž', 1]
['χːʷaladatːe', 1]
['rolʲ', 1]
['ispolna̰t', 1]
['aˤba̰ħuran', 1]
['ča̰qaˤburχe', 1]
['sekdiršːe', 1]
['asːala̰mu', 1]
['xallacːaj', 1]
['saʁlidaj', 1]
['darcːurdaj', 1]
['elgundaj', 1]
['aˤdarcːurda', 1]
['ʁamanirkitbaħ', 1]
['bismillahi', 1]
['raħmani', 1]
['rraħim', 1]
['birkbertːibannicːirka', 1]
['xalacːajlira', 1]
['χːʷaladatːilira', 1]
['ča̰qba̰χibzib', 1]
['qalbanira', 1]
['ča̰qda̰χa̰a̰', 1]
['komanda', 1]
['qa̰mqa̰m', 1]
['aˤbuče', 1]
['čerkbisar', 1]
["buc'uk'aj", 1]
['aˤda̰ħuran', 1]
['prtallicːille', 1]
['aˤtaman', 1]
['ulqunne', 1]
['perwuju', 1]
['očeredʲ', 1]
['polnoe', 1]
['dilejkːlira', 1]
["bek'ze", 1]
['časːibanni', 1]
["pollit're", 1]
['žihilad', 1]
["sarbirq'anara", 1]
['tːuraqaˤjqːe', 1]
["plotnik'li", 1]
["daħmic'al", 1]
['bikbaturze', 1]
['aˤbikbaturze', 1]
['qa̰rχa̰na', 1]
['behtaqi', 1]
['jenʁor', 1]
['dirʁra', 1]
['aˤdirʁibze', 1]
['časːsibsːaħ', 1]
['časːidalira', 1]
['pusː', 1]
['bucidale', 1]
['čakoši', 1]
['harejsːade', 1]
['da̰qa̰labirχa̰nde', 1]
['da̰qa̰lahitːa̰ħbirχa̰nde', 1]
['bucublidi', 1]
['bucidaj', 1]
['jerʁne', 1]
['burχnirka', 1]
["wa̰ħčahduk'le", 1]
['čarberčib', 1]
['riqːanzil', 1]
["q'aq'alirka", 1]
['samatːirkːitraħ', 1]
['laˤmarkitraħ', 1]
['mariqːitːa', 1]
['ʡuzrala', 1]
['samatːirkitraħ', 1]
['ča̰χa̰rχa̰nde', 1]
['herirʁiqanar', 1]
['hebirʁiqanar', 1]
['dijuʁible', 1]
['ušijaqaba', 1]
['ʡuzracːirka', 1]
['birbalčunne', 1]
["c'atːaride", 1]
['ištːiknadra', 1]
['aˤberčʷidale', 1]
['χzʔučbirxːle', 1]
['urdalči', 1]
['otrawa', 1]
["urdulč'ade", 1]
["duc'ruolqle", 1]
['urdalčunne', 1]
['ča̰qda̰qibdeble', 1]
['cːalirka', 1]
["urbač'iban", 1]
['urbulčande', 1]
['ʁamanirka', 1]
['ča̰qʡa̰rχle', 1]
['hadaʁi', 1]
['dučːahdaʁi', 1]
['admiqaladra', 1]
['aˤčejsːe', 1]
['durcra', 1]
['burχra', 1]
['durclačːu', 1]
['qːujra', 1]
['durχil', 1]
['wɨšiwat', 1]
['nusːapːala', 1]
['saraaˤuqunne', 1]
['učːaraaˤucχuble', 1]
['učːahʔa̰ʁice', 1]
['ručːahraʁice', 1]
['hararičible', 1]
['ručːahraʁiblarka', 1]
['da̰rqːiblarka', 1]
['bučːaberčible', 1]
['ručːahraʁiblarkara', 1]
['čarkbaturze', 1]
["q'ʷaladurχutːa", 1]
['delqːunne', 1]
['nuždɨ', 1]
['čarkbartande', 1]
['pa̰tnica', 1]
['partalla', 1]
['xqʲunne', 1]
['arganarzi', 1]
['napodobie', 1]
['čekbirxːananni', 1]
['kaduškːali', 1]
['odno', 1]
['niχ', 1]
['aˤrašutːaj', 1]
['salfetka', 1]
['dasmal', 1]
['čarsdulčana', 1]
['čarsrabalčunne', 1]
['čarkratande', 1]
['sekubirxːle', 1]
['dilejkːandiruj', 1]
['xːunniqale', 1]
['diʒe', 1]
['dejqandil', 1]
['dijqandil', 1]
['čepːrabitalsːle', 1]
['čapːrabitalsːle', 1]
['ħa̰rχ', 1]
['bilejkːanzilra', 1]
['dilejkːanira', 1]
['kːurcuq', 1]
['dusːrala', 1]
['gaǯibutːaewna', 1]
['tamandurχansːaħ', 1]
['kumagira', 1]
['babajqalira', 1]
['bilejkːujčːʷi', 1]
['dilejkːujčːʷi', 1]
['hujaa̰', 1]
['buχːul', 1]
["q'ele", 1]
['bicːilidi', 1]
['dalxlakːu', 1]
['wadne', 1]
['eej', 1]
['tːurašːe', 1]
['aqʔa̰l', 1]
["bik'anara", 1]
['dursubi', 1]
['žuwajdatqale', 1]
['cazardah', 1]
['mažlira', 1]
['ʡa̰knacːirka', 1]
['oʁc', 1]
['harejsːle', 1]
['sejqːan', 1]
["kilomet'rula", 1]
["wa̰c'al", 1]
['ʡalac', 1]
['biʡi', 1]
['biχurda', 1]
['biχrda', 1]
["c'abčasatːarganar", 1]
["ʡalac'irka", 1]
['saruχubze', 1]
['bertːibze', 1]
['kedibdaj', 1]
['biʡunzib', 1]
['dertːibdi', 1]
['aˤtːicuna', 1]
['qːulluʁčnad', 1]
['aχːra', 1]
['nazwanijaqale', 1]
['χuˤluqalaj', 1]
['ʡa̰jj', 1]
["uc'raq'li", 1]
['qačnajra', 1]
["q'armajra", 1]
["kilumit're", 1]
['kedelxːunne', 1]
['dikducuble', 1]
["nuq'unnicːille", 1]
['qːečːe', 1]
["duc'ande", 1]
['hatːraaqaraj', 1]
['utːatːaj', 1]
["buc'ck'ala", 1]
['čejli', 1]
['urdičible', 1]
['raxansːaħla', 1]
['iqːode', 1]
['čepːijalle', 1]
["hedit'ice", 1]
['iqːotːa', 1]
['čahbaʁible', 1]
['luxːatːaj', 1]
['luxːra', 1]
['duharra', 1]
['ditːalkunne', 1]
['hitːahda̰qa̰r', 1]
['ohgohoj', 1]
['aˤdartansːaħla', 1]
["kilumet're", 1]
["kilumet'rula", 1]
['sadaʁiblarka', 1]
["aˤrk'ʷbaj", 1]
['balirka', 1]
['načalʲniki', 1]
['oχrannikow', 1]
['prewratilisʲ', 1]
['qːulluʁčnacːirka', 1]
['šːicːece', 1]
['dukančedixːli', 1]
['χːʷalaraʁibsːaħla', 1]
['χːʷalaraʁible', 1]
['sukajnatla', 1]
['bikbibane', 1]
['burχanara', 1]
['haraqbaʁiban', 1]
['urχːbaj', 1]
['urχːabčilira', 1]
['aˤčːidale', 1]
['hujaa̰w', 1]
['qːannira', 1]
['taxːnaˤne', 1]
["ak'ne", 1]
['sːusːullaknala', 1]
["q'urc'", 1]
['polotenca', 1]
['hebirʁlačːu', 1]
['buharzira', 1]
['barčːe', 1]
['marak', 1]
['durcandi', 1]
['qːa̰rtːapːira', 1]
['birqbarqːible', 1]
['aˤeja̰qar', 1]
['brigadne', 1]
["persedat'elira", 1]
['direkturira', 1]
['walile', 1]
['čarbaturze', 1]
['aˤhbalčun', 1]
['ʡahip', 1]
['aˤdaxari', 1]
['dalxonde', 1]
['itade', 1]
["q'at'buk'an", 1]
["t'asːracːille", 1]
["ufdirq'le", 1]
["marzdirq'le", 1]
['barkːajra', 1]
['šofer', 1]
["wahdit'unne", 1]
['čerkdertːi', 1]
['cizillirka', 1]
["marzdirq'anze", 1]
['ča̰ra̰χbukujjqale', 1]
['bulkːuče', 1]
['šːilicːe', 1]
['šiχalajqalara', 1]
['qːirʁiz', 1]
['šiχadajqala', 1]
['sulliqalira', 1]
['baqnagurre', 1]
["bebč'aqib", 1]
['itːtu', 1]
['rikːagurride', 1]
['posirk', 1]
['qːirʁizlirka', 1]
['ʡa̰warze', 1]
['zumrijatle', 1]
['na̰s', 1]
['bugidale', 1]
['hitːibanajra', 1]
["a̰q'sabaħla", 1]
['pašmandixː', 1]
['datːenišra', 1]
['itːajšːura', 1]
['irigzil', 1]
['murtzil', 1]
['nebiqala', 1]
['cːadile', 1]
['ibajqale', 1]
["ħa̰žeq'urban", 1]
['arχainne', 1]
['tːurejʁanala', 1]
["šik'alle", 1]
['buqːisar', 1]
['bikːe', 1]
['bučːaqaˤbaʁib', 1]
['habalčaja', 1]
['urelguranda', 1]
['ʡucuna', 1]
["č'uracːirka", 1]
['maħmadʁane', 1]
['rekːalra', 1]
['ililara', 1]
["č'urara", 1]
['raʡanda', 1]
["dirq'li", 1]
['qːaqːbajarze', 1]
['nucala', 1]
['banketnɨj', 1]
['zalre', 1]
["dirq'anzilra", 1]
["č'ʷalqːarqːala", 1]
['urχːablicːe', 1]
['dučːaqa̰rχe', 1]
['dubʁa̰nizira', 1]
['duχːuzira', 1]
['ča̰qburχle', 1]
["duq'andi", 1]
['ča̰qburχa̰nsːaħ', 1]
['tːurahdalčunze', 1]
["naq'iš", 1]
["k'ant'izira", 1]
["dirq'anize", 1]
['qːṵčːce', 1]
['keriblida', 1]
['salala', 1]
["wa̰ħdurk'ande", 1]
["čedic'ible", 1]
['sejqːansːaħ', 1]
['saqːibsːaħ', 1]
['sejqːandi', 1]
["ʡa̰t'las", 1]
["haradarq'ibze", 1]
['buħa̰sable', 1]
['qilaχːme', 1]
['daqibi', 1]
['aˤda̰lħa̰ne', 1]
['dučːadirχa̰nze', 1]
['usbṵrqa̰na', 1]
['usbṵrqa̰nanni', 1]
['poa̰s', 1]
['čaprasːira', 1]
['usbṵrqa̰nannni', 1]
['dučːedirχe', 1]
['mašnalicːe', 1]
['kːa̰rre', 1]
['dikːe', 1]
['jerʁonra', 1]
['banad', 1]
['ʡa̰nunira', 1]
["q'uˤšara", 1]
["dač'unne", 1]
['akacːaj', 1]
['nusːapːaj', 1]
['mašnae', 1]
['kraskːile', 1]
["naq'išra", 1]
["četːelk'unne", 1]
['halmaʁdixːli', 1]
['tːurašːicːe', 1]
['kabaturane', 1]
['ubelguran', 1]
['riqːandi', 1]
['bučːekbišːibanra', 1]
['qːipːdurč', 1]
['qːipːibze', 1]
['diqːanarra', 1]
['riqːanarra', 1]
['ħa̰rχlačːu', 1]
['sekbirgande', 1]
['ʡa̰šːu', 1]
["qa̰pčarsbirq'le", 1]
['ursaˤraʁutːale', 1]
["pama̰t'", 1]
['suwal', 1]
["aˤčːibq'ar", 1]
['xːunnila', 1]
['čatːrada̰qible', 1]
['sarʔa̰ʁar', 1]
["q'uˤšali", 1]
["sahart'ande", 1]
['sarraʁutːale', 1]
["sart'ande", 1]
['aˤsarraʁar', 1]
["čert'ande", 1]
['cabaħlicːillira', 1]
["ik'icːillira", 1]
['čehdišːibda', 1]
['carʁadil', 1]
['duχublidil', 1]
['duχubanni', 1]
['waʁiban', 1]
['malicːe', 1]
['burχanzib', 1]
['waʁibze', 1]
['χa̰', 1]
['bisatːaguri', 1]
["q'at'abek'lirka", 1]
["datːiq'ardil", 1]
["rak'udaj", 1]
["ralq'agur", 1]
["otličnik'", 1]
['xuxula', 1]
['behtːaˤgurre', 1]
['lacira', 1]
['ocenka', 1]
['kebi', 1]
['pašmanze', 1]
['saqːatze', 1]
['kaburcːlačːu', 1]
['irgan', 1]
['aˤrašibde', 1]
['ma̰racːe', 1]
["bat'arraˤčːu", 1]
['musːsa', 1]
['laˤlilaˤne', 1]
['marize', 1]
["t'ut'bala", 1]
['kla̰nusʲ', 1]
['goworuˤ', 1]
['wino', 1]
['taˤmašnarze', 1]
['χːʷalabajlišːu', 1]
['kilometra', 1]
['železkala', 1]
['swetlo', 1]
['χoču', 1]
['pošla', 1]
['dumala', 1]
["ha̰q'le", 1]
['tipa', 1]
["q'anra", 1]
["q'agnne", 1]
['ona', 1]
['gadalšːicːe', 1]
['kogda', 1]
['mɨ', 1]
['gadlašːicːale', 1]
['goworit', 1]
['mame', 1]
['lejqiblačːutːe', 1]
['aˤlejqibtːel', 1]
['jee', 1]
['pol', 1]
['dorogi', 1]
['ruχːuruχuble', 1]
['-uhu', 1]
['bouˤsʲ', 1]
['tːaltːmira', 1]
['bulqun', 1]
['durtːicira', 1]
['harakejban', 1]
['harakdišːibane', 1]
['saaˤba̰qaraj', 1]
['žinrala', 1]
['komu-to', 1]
['daqːe', 1]
['ducub', 1]
["qučrarq'ible", 1]
['kaaˤbirgar', 1]
['bitiqar', 1]
['konig', 1]
['seba̰', 1]
['prišla', 1]
['žinna', 1]
["č'arabaq'ibda", 1]
['lacapːacːe', 1]
["jebč'ibanna", 1]
['dehdirxːande', 1]
["dic'anzira", 1]
["duc'le", 1]
['a̰laˤ', 1]
['žannicːe', 1]
["uk'ule", 1]
['barqxze', 1]
['aˤceuχub', 1]
['radeaˤuχub', 1]
['radeaˤuχuble', 1]
['eja̰qiblide', 1]
["jebč'ibannicːe", 1]
['disdišːible', 1]
["dac'ibze", 1]
["dac'ible", 1]
['konigra', 1]
['uˤlhatːasarge', 1]
['čaaˤjʁar', 1]
['za̰le', 1]
['gurugan', 1]
['guruganuχubze', 1]
['abulicːe', 1]
['jelqːunze', 1]
['ha̰lle', 1]
['direuχub', 1]
['duχːukanne', 1]
['χajlili', 1]
["urdač'ib", 1]
['icːiwaχːne', 1]
["aˤč'abaq'ibda", 1]
['čabhabarχlakːu', 1]
['uˤlčagne', 1]
['čargle', 1]
['miskindixːli', 1]
['agurd', 1]
['ruqun', 1]
['ruqunze', 1]
["suraq'", 1]
['mižze', 1]
['ruqune', 1]
['turahdicːur', 1]
['qadaʁiblačːu', 1]
['kːatala', 1]
['uˤllara', 1]
['priukrasitra', 1]
['oχranaˤt', 1]
['garnizonni', 1]
['tardicijalicːirka', 1]
['togo', 1]
['didarq', 1]
['ʡadataj', 1]
['bursːebuχub', 1]
['sakrarcːi', 1]
['χʷalaknad', 1]
['iltːarka', 1]
["t'aˤnale", 1]
['ilicːille', 1]
['wstrečaca', 1]
['ruχidaj', 1]
['ʡalejkːud', 1]
['dakːu', 1]
['togda', 1]
['saduqila', 1]
['jamarka', 1]
["bik'ari", 1]
['dikːara', 1]
["ʡabarq'idale", 1]
['geχize', 1]
['ʡabikːar', 1]
['χaχice', 1]
['datːenišlira', 1]
['ʡarχle', 1]
["c'aχːuχuble", 1]
['postupokli', 1]
['raˤkːudixːli', 1]
["rarq'ila", 1]
['perežiwat', 1]
["pikrebuk'le", 1]
["jebč'ibanhitːe", 1]
['lali', 1]
["k'amajte", 1]
['maˤgrira', 1]
['čertɨ', 1]
['latːala', 1]
['babuškːalara', 1]
["raq'ible", 1]
['prinimatra', 1]
["učit'elʲnicːadixːli", 1]
['itːila', 1]
['lamajtːe', 1]
['tebe', 1]
['skazatʲ', 1]
['luˤbowʲ', 1]
['rodine', 1]
['priwela', 1]
['wadili', 1]
['latinskij', 1]
['kedirxːanar', 1]
['gelize', 1]
['maxtawe', 1]
['ʡarab', 1]
['latɨn', 1]
['kuub', 1]
['latːajšːu', 1]
['-prosto', 1]
["q'olabarq'ible", 1]
['hadaχedaqi', 1]
['čaˤqraˤχibruχile', 1]
['duχːukne', 1]
['χatːajšːu', 1]
['χabarricːe', 1]
['wosːtanowit', 1]
['-ʡuruse', 1]
['ħaˤsable', 1]
["buk'lecara", 1]
["rič'ajšːurka", 1]
['χwala', 1]
['hadirʁanar', 1]
["čaraˤq'aˤnze", 1]
['podʔ', 1]
['m', 1]
['učitelaˤ', 1]
['hadaχidaqibane', 1]
['barχi', 1]
['ʡaˤkne', 1]
['durči', 1]
['macːnacːira', 1]
["q'uˤlacːira", 1]
["dulč'andeduχile", 1]
['salfetki', 1]
['durχecara', 1]
['kružkːaj', 1]
['wremaˤ', 1]
['χwalaknad', 1]
['bedecara', 1]
['ʁuˤʁnacːe', 1]
['debuχile', 1]
['χːaˤbre', 1]
["k'amara", 1]
['duχublecara', 1]
['stoletie', 1]
['oʁdaršːʔaˤl', 1]
['kažetsaˤ', 1]
['bubuχile', 1]
["hač'ebirqle", 1]
['ʡadurχari', 1]
['oʁdaršːzil', 1]
['habaχaraj', 1]
['ʁaˤrkːa', 1]
['wahbišːiban', 1]
['imenna', 1]
['skalali', 1]
['čahtːejra', 1]
["q'alʡalirkala", 1]
['skːalala', 1]
['tamarkara', 1]
['jaciħal', 1]
['ʡadursubħacara', 1]
["-dirq'id", 1]
["q'olabuχuble", 1]
["čadalč'unne", 1]
['tatarka', 1]
['tatːaj', 1]
['diqaˤχible', 1]
['ʡaduχaraj', 1]
["č'aʡabaq'ibda", 1]
['šarala', 1]
['glubina', 1]
['dikatːagurzid', 1]
['bikatːagurzib', 1]
['cennostizil', 1]
['starinnɨj', 1]
['serebrola', 1]
["q'ajzil", 1]
["q'oladarq'ible", 1]
['aˤlgaraj', 1]
['diqaˤχi', 1]
['dursʡadursubze', 1]
['dursubde', 1]
["urč'ilibač'iban", 1]
["urč'ilibač'ibaqi", 1]
['rurχatːekːuri', 1]
["urč'ilibilakːuj", 1]
['wspominat', 1]
["urč'ilidiχːi", 1]
["urč'ilibijalan", 1]
["ʁalat'burχle", 1]
["c'aq'burχlecara", 1]
['uslowijali', 1]
["c'aq'burχle", 1]
['ʡabikːle', 1]
['jebčː', 1]
["ruq'ijatsːajle", 1]
['diragurrarka', 1]
['dibirʡalilicːille', 1]
['iχtːacːirka', 1]
['zeuχile', 1]
['buˤrχnirka', 1]
['burχaričːi', 1]
['kaburcːaričːi', 1]
['kabarcːurrakːu', 1]
["qaˤq'lekːuri", 1]
["urč'ilibač'ib", 1]
['qare', 1]
['dardle', 1]
['baˤrqːib', 1]
['cejaˤl', 1]
['jelgun', 1]
["sowet'li", 1]
["irq'anze", 1]
["č'aˤq'aˤrarka", 1]
['ħaˤžatkan', 1]
['durχublakːucara', 1]
['harahbuci', 1]
['kelsːanar', 1]
['ukaši', 1]
["qarik'", 1]
['ʡabatur', 1]
['daˤħunze', 1]
["čadk'an", 1]
["q'urannara", 1]
['mabirč', 1]
['interenɨe', 1]
['školʲnaja', 1]
['žiznʲ', 1]
['čaʡaqinda', 1]
['risːirirqande', 1]
['cebuχarra', 1]
["učit'elʲnicːali", 1]
["q'ama", 1]
["bit'ik'ande", 1]
['italsːande', 1]
['harahruqi', 1]
['partːala', 1]
['daˤqaˤ', 1]
['bizarrurχande', 1]
['odnoklasːnica', 1]
['žigetlicːille', 1]
['truditsaˤ', 1]
['ʡiʁnira', 1]
['sakdaturre', 1]
['saqːidaqibda', 1]
['fizkulʲtːurala', 1]
['zera', 1]
['χʷarize', 1]
['sardertːib', 1]
['ʡiʁne', 1]
['sardertːible', 1]
["učit'elʲnicalicːe", 1]
['itaja', 1]
["p'alt'ura", 1]
["usːiwwit'unda", 1]
['čagurtːel', 1]
["usːiwit'unne", 1]
['ʡabaqburχar', 1]
['bita', 1]
['čamajqe', 1]
["učit'elʲskːajali", 1]
['buquˤnize', 1]
["učit'elʲskajali", 1]
['baˤqib', 1]
['uχːudeble', 1]
['ojj', 1]
['smɨšlennojze', 1]
['ʡalejqanze', 1]
["q'uc'uχuble", 1]
['baˤqible', 1]
['šlaˤp', 1]
['kebičibaqible', 1]
["t'asːslicːe", 1]
['maħmadʡale', 1]
['maħmaʡale', 1]
['ʡadurk', 1]
['smešnojze', 1]
['odnoklasːnicːara', 1]
["odnoklasːnik'ra", 1]
['malikra', 1]
['bitalsːande', 1]
['bomba', 1]
["q'aˤlta", 1]
['bitila', 1]
["č'aˤq'sibtːali", 1]
['učːasačible', 1]
['galacːirka', 1]
["wač'awarq'ible", 1]
['urqle', 1]
['čarsdaʁaja', 1]
['ʡaditalsːle', 1]
['bitalsːli', 1]
["isːiric'iblide", 1]
["isːiic'iblide", 1]
["tamanbirq'anda", 1]
['dačːucara', 1]
["č'ebiq'lačːutːe", 1]
['malikli', 1]
['tamašaduχuble', 1]
["qaˤq'aˤnar", 1]
['cukːuχub', 1]
["zanaˤt'ijali", 1]
["qaq'le", 1]
['malik', 1]
['taace', 1]
['itraalsːunne', 1]
['tamašabuχub', 1]
['luˤbow', 1]
['italsːne', 1]
['italsːnilicːirka', 1]
['igracːa', 1]
['lɨsɨj', 1]
['burχʡaburχe', 1]
['dakːuze', 1]
['ditalsːandacara', 1]
['dakːutːel', 1]
['itsːaħʔaˤl', 1]
['dalga', 1]
["urqːač'ajqale", 1]
['buχubruj', 1]
["k'ant'uraxuble", 1]
["uqbarq'ible", 1]
['ʡulbataj', 1]
['daˤħidaqi', 1]
["rebč'ibcara", 1]
['uelgun', 1]
['uelgunne', 1]
['kaspjskːlira', 1]
['kaspijskːlira', 1]
['jerčibdeble', 1]
["waˤrc'nu", 1]
['waqnagurre', 1]
['waqnagurride', 1]
["rarq'aja", 1]
["raq'aja", 1]
["q'aq'abarq'ible", 1]
["rarq'ira", 1]
['ʡabikːagurre', 1]
['čarwaturre', 1]
['ʡaˤštːarkuwaħle', 1]
['ʡaˤštːarka', 1]
["haˤq'aˤnze", 1]
["q'uˤrq'aˤrka", 1]
['čawaħle', 1]
['kalejdaj', 1]
['ʡaˤštːa', 1]
['rirʁar', 1]
['jelcːinna', 1]
["ʡalejkːanq'ar", 1]
['rirʁe', 1]
['dilejkːantːel', 1]
['jelʲcinna', 1]
['harardičidaqible', 1]
['čarkbartade', 1]
['waqnaagurrarkara', 1]
['taakan', 1]
['cabaħle', 1]
['aguranad', 1]
['burslarka', 1]
['bursne', 1]
['wačːuj', 1]
["urč'iliijal", 1]
["urč'iliilakːu", 1]
['saherge', 1]
['butuunnicːillira', 1]
['iχtilatajra', 1]
['ulʁra', 1]
['ulʁe', 1]
['ulʁle', 1]
['bukandecara', 1]
['baˤbʁible', 1]
["tamanbarq'ible", 1]
['baˤbʁi', 1]
['icːiʡabalχʷar', 1]
['baxandecara', 1]
["ħaˤlt'ilihitːe-", 1]
["durk'andekːuri", 1]
["-ħaˤlt'ili", 1]
['ʡaˤrχːaˤlizil', 1]
['asːizil', 1]
['derzbarze', 1]
['čaˤbodnacːille', 1]
['sumkːnacːille', 1]
["q'ajracːille", 1]
['urχub', 1]
['duχun', 1]
['jaštːe', 1]
['arglirj', 1]
['kaʡabible', 1]
['upːiqːle', 1]
['čaˤbodnira', 1]
['utːiqːle', 1]
['čarkʡabible', 1]
['argliruj', 1]
["q'anze", 1]
['tamašaze', 1]
["c'iq'ojjaˤl", 1]
['bikʷar', 1]
["ciq'ojjaˤl", 1]
['buχʷar', 1]
['baˤlli', 1]
["urč'ilidilakːu", 1]
['ʡabikːari', 1]
['itla', 1]
['bakarahitːe', 1]
['ħaˤšalira', 1]
['čekergande', 1]
['určardaxanar', 1]
['haˤlħaˤnde', 1]
["c'aχːdurχle", 1]
['xːunanirkuraħ', 1]
["c'aχːruχuble", 1]
['ilili', 1]
['aχːararle', 1]
['rasteraˤca', 1]
['stepeni', 1]
['iχtilatacːille', 1]
['swoj', 1]
["c'aχːbuχar", 1]
['iχicːirka', 1]
["c'aχːburχlakːu", 1]
["c'aχːurχlakːucara", 1]
['duχubsːaħra', 1]
['dolgožitelʲ', 1]
['duχubsːaħli', 1]
["lac'eħal", 1]
['jerčibi', 1]
['-manasli', 1]
['ʡarχone', 1]
["t'uq", 1]
['berkuran', 1]
["ruχːbirq'le", 1]
['slučaira', 1]
['balrairkande', 1]
['čarʁonde', 1]
['daˤħra', 1]
['daˤħunne', 1]
['ʡabursira', 1]
['ħaˤžatbikar', 1]
['karasala', 1]
["nik'acːajqala", 1]
['azajniqalira', 1]
['daˤqaˤlabirχle', 1]
['utːaˤqible', 1]
['qːučːla', 1]
['qːučːzil', 1]
['naˤqːbe', 1]
['dalšlecara', 1]
['ʡulbataraj', 1]
['nuxːaju', 1]
["c'iq'ojbuχarra", 1]
['buχelikːuri', 1]
['ejbirqlačːucara', 1]
["tamnabarq'ibsːaħ", 1]
['ejraqibdi', 1]
['baane', 1]
['saˤħbatra', 1]
['wartande', 1]
['ikːanaqalira', 1]
['rilejkːande', 1]
['nastroit', 1]
['ejbiqlačːu', 1]
["bursːebirq'ande", 1]
['ejbirqlačːu', 1]
['χwalle', 1]
['ʡaˤknacːirka', 1]
['nišbala', 1]
['wadira', 1]
['bezotwetstwennojle', 1]
['xːaraˤč', 1]
['kabarcːure', 1]
['strogostʲ', 1]
["c'aχːʡabarq'araj", 1]
['sposobnojze', 1]
['ʡajbirqle', 1]
["lugunq'ar", 1]
['tːurasbirʁe', 1]
['ʡaχub', 1]
['tːurasʡabaʁib', 1]
['tamanruχuble', 1]
['otličnik', 1]
['udannik', 1]
['buxra', 1]
['lugantːel', 1]
["ʡadik'nila", 1]
['bursanada', 1]
['mažminatra', 1]
['ejraqa', 1]
['rurχandacara', 1]
['iqʔerχːurre', 1]
['iqʔerχːur', 1]
['politeχničeskij', 1]
['institutli', 1]
['stroitelʲnɨjli', 1]
['tamara', 1]
['ʡasbaʁible', 1]
['ʡaduχar', 1]
['burχekːuri', 1]
['wahdixː', 1]
['kʷartira', 1]
['zaočno', 1]
['dičii', 1]
["tamanbarq'ibhar", 1]
["zazajliq'ur", 1]
['ʡačasːibda', 1]
['tamanbuχuble', 1]
['tamanduχublarka', 1]
['wstupitelʲnɨj', 1]
['dwadcat', 1]
['čumli', 1]
['dewaˤtɨj', 1]
["raq'ab", 1]
["rak'ab", 1]
['ursraʁibda', 1]
['dičːira', 1]
['sudba', 1]
['torgowɨjli', 1]
["q'annide", 1]
['tːurakrertːible', 1]
['čaʡasːibda', 1]
['lugʡaluganze', 1]
['χimijala', 1]
['ačːucara', 1]
['tamanbuχub', 1]
['ekzamenira', 1]
['sočinenie', 1]
['sočinenijala', 1]
['ʡaraturre', 1]
['markːi', 1]
['wɨzow', 1]
['ejraqibcara', 1]
['χʷareuχuble', 1]
['kak-nibudʲ', 1]
['ʡaigaraj', 1]
['ejraqiban', 1]
["ʡacerarq'ible", 1]
["zawidowatduk'le", 1]
['čaˤqdurχle', 1]
['obšːežitielira', 1]
['baˤlħaˤnde', 1]
['jal', 1]
['obšːežitijali', 1]
['obšːenijali', 1]
['buχːuleruj', 1]
['obšːacːa', 1]
['dam-to', 1]
['čaˤbodan', 1]
["q'olabarq'ibda", 1]
['ʡakrinda', 1]
['buχːulačːucara', 1]
['šahrura', 1]
['insanacːillira', 1]
['čarwartande', 1]
['zaħmatbuχub', 1]
['odnokursnicːne', 1]
['darsːrajra', 1]
['argecara', 1]
['zaħmalite', 1]
['bursːebuχi', 1]
['ošːežitieli', 1]
['ħaˤsːe', 1]
['ruršuze', 1]
['huuja', 1]
['prepodawatelʲ', 1]
['alibek', 1]
['alibekowič', 1]
['čaraarʁlačːu', 1]
['slowarik', 1]
['jazɨk', 1]
['literaturnɨj', 1]
['otwečat', 1]
['bakːuj', 1]
['darginskaja', 1]
['datːehitːe', 1]
['urχarcara', 1]
['hararaše', 1]
["bač'ibcara", 1]
['χimijali', 1]
['komisːii', 1]
['habaχurrecara', 1]
['agulʲskij', 1]
['agulka', 1]
['darginka', 1]
['atːala', 1]
["bač'ibdeble", 1]
['ʡaˤbla', 1]
['helite', 1]
['znanija', 1]
['ʡulbata', 1]
['pročnojze', 1]
['znanijami', 1]
['burχandecara', 1]
["č'oliban", 1]
['mišilidecara', 1]
['šesterkːara', 1]
['dwadcːatkːara', 1]
['čekriblida', 1]
['dwadcːatkːala', 1]
['šest', 1]
['rkːali', 1]
['serirʁlačːuda', 1]
['plošːadlirka', 1]
['baˤllecara', 1]
['xːarbaʁira', 1]
['hujaaˤ', 1]
